model_name,patient_id,relative_mask_path,match_key,image_id,status,error_message,gt_path,pred_path,gt_relative_path,pred_relative_path,gt_file_name,pred_file_name,pixel_tp,pixel_tn,pixel_fp,pixel_fn,pixel_precision,pixel_recall,pixel_f1,pixel_dice,instance_tp,instance_fp,instance_fn,instance_object_precision,instance_object_recall,instance_rq,instance_sq,instance_pq,instance_match_count,instance_unmatched_gt_count,instance_unmatched_pred_count
stardist,,data/conic_liz/masks/dpath_60-0004_mask.png,images/dpath_60-0004_image.png,images/dpath_60-0004_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0004_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0004_image.png,data/conic_liz/masks/dpath_60-0004_mask.png,images/dpath_60-0004_image.png,dpath_60-0004_mask.png,dpath_60-0004_image.png,1969,59314,1031,3222,0.6563333333333333,0.3793103448275862,0.48077157856183617,0.48077157856183617,10,8,59,0.5555555555555556,0.14492753623188406,0.22988505747126436,0.6616771071231002,0.15210967979841386,10,59,8
stardist,,data/conic_liz/masks/dpath_60-0005_mask.png,images/dpath_60-0005_image.png,images/dpath_60-0005_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0005_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0005_image.png,data/conic_liz/masks/dpath_60-0005_mask.png,images/dpath_60-0005_image.png,dpath_60-0005_mask.png,dpath_60-0005_image.png,3052,54628,1459,6397,0.6765683883839504,0.3229971425547677,0.4372492836676218,0.4372492836676218,23,9,106,0.71875,0.17829457364341086,0.2857142857142857,0.77898338853099,0.22256668243742572,23,106,9
stardist,,data/conic_liz/masks/dpath_60-0006_mask.png,images/dpath_60-0006_image.png,images/dpath_60-0006_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0006_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0006_image.png,data/conic_liz/masks/dpath_60-0006_mask.png,images/dpath_60-0006_image.png,dpath_60-0006_mask.png,dpath_60-0006_image.png,2995,56575,1683,4283,0.6402308678922617,0.4115141522396263,0.5010036801605888,0.5010036801605888,22,9,59,0.7096774193548387,0.2716049382716049,0.39285714285714285,0.7706283519731472,0.30274685256087924,22,59,9
stardist,,data/conic_liz/masks/dpath_60-0007_mask.png,images/dpath_60-0007_image.png,images/dpath_60-0007_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0007_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0007_image.png,data/conic_liz/masks/dpath_60-0007_mask.png,images/dpath_60-0007_image.png,dpath_60-0007_mask.png,dpath_60-0007_image.png,693,62608,406,1829,0.6305732484076433,0.27478191911181604,0.3827671913835957,0.3827671913835957,5,1,22,0.8333333333333334,0.18518518518518517,0.30303030303030304,0.6532701501653293,0.19796065156525128,5,22,1
stardist,,data/conic_liz/masks/dpath_60-0008_mask.png,images/dpath_60-0008_image.png,images/dpath_60-0008_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0008_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0008_image.png,data/conic_liz/masks/dpath_60-0008_mask.png,images/dpath_60-0008_image.png,dpath_60-0008_mask.png,dpath_60-0008_image.png,1401,62422,480,1233,0.74481658692185,0.5318906605922551,0.6205980066445183,0.6205980066445183,13,0,18,1.0,0.41935483870967744,0.5909090909090909,0.7426322645933179,0.43882815635059697,13,18,0
stardist,,data/conic_liz/masks/dpath_60-0009_mask.png,images/dpath_60-0009_image.png,images/dpath_60-0009_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0009_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0009_image.png,data/conic_liz/masks/dpath_60-0009_mask.png,images/dpath_60-0009_image.png,dpath_60-0009_mask.png,dpath_60-0009_image.png,1071,61887,700,1878,0.6047430830039525,0.3631739572736521,0.4538135593220339,0.4538135593220339,8,1,24,0.8888888888888888,0.25,0.3902439024390244,0.6336800696659485,0.24728978328427256,8,24,1
stardist,,data/conic_liz/masks/dpath_60-0010_mask.png,images/dpath_60-0010_image.png,images/dpath_60-0010_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0010_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0010_image.png,data/conic_liz/masks/dpath_60-0010_mask.png,images/dpath_60-0010_image.png,dpath_60-0010_mask.png,dpath_60-0010_image.png,4545,52169,1989,6833,0.6955922865013774,0.3994550887677975,0.5074810183117463,0.5074810183117463,42,7,91,0.8571428571428571,0.3157894736842105,0.46153846153846156,0.7254367478493329,0.3348169605458459,42,91,7
stardist,,data/conic_liz/masks/dpath_60-0011_mask.png,images/dpath_60-0011_image.png,images/dpath_60-0011_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0011_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0011_image.png,data/conic_liz/masks/dpath_60-0011_mask.png,images/dpath_60-0011_image.png,dpath_60-0011_mask.png,dpath_60-0011_image.png,3075,54299,1520,6642,0.6692056583242655,0.31645569620253167,0.429709334823924,0.429709334823924,29,7,78,0.8055555555555556,0.27102803738317754,0.40559440559440557,0.7312517686457458,0.29659162644372905,29,78,7
stardist,,data/conic_liz/masks/dpath_60-0012_mask.png,images/dpath_60-0012_image.png,images/dpath_60-0012_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0012_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0012_image.png,data/conic_liz/masks/dpath_60-0012_mask.png,images/dpath_60-0012_image.png,dpath_60-0012_mask.png,dpath_60-0012_image.png,2494,59991,945,2106,0.7252108170979936,0.5421739130434783,0.6204751834805324,0.6204751834805324,22,4,32,0.8461538461538461,0.4074074074074074,0.55,0.791758372225624,0.43546710472409317,22,32,4
stardist,,data/conic_liz/masks/dpath_60-0013_mask.png,images/dpath_60-0013_image.png,images/dpath_60-0013_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0013_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0013_image.png,data/conic_liz/masks/dpath_60-0013_mask.png,images/dpath_60-0013_image.png,dpath_60-0013_mask.png,dpath_60-0013_image.png,970,62641,525,1400,0.6488294314381271,0.4092827004219409,0.5019404915912031,0.5019404915912031,10,4,24,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.8049064469205133,0.3353776862168805,10,24,4
stardist,,data/conic_liz/masks/dpath_60-0014_mask.png,images/dpath_60-0014_image.png,images/dpath_60-0014_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0014_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0014_image.png,data/conic_liz/masks/dpath_60-0014_mask.png,images/dpath_60-0014_image.png,dpath_60-0014_mask.png,dpath_60-0014_image.png,1575,61487,403,2071,0.7962588473205258,0.431980252331322,0.560099573257468,0.560099573257468,18,0,34,1.0,0.34615384615384615,0.5142857142857142,0.7541071437665531,0.3878265310799416,18,34,0
stardist,,data/conic_liz/masks/dpath_60-0015_mask.png,images/dpath_60-0015_image.png,images/dpath_60-0015_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0015_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0015_image.png,data/conic_liz/masks/dpath_60-0015_mask.png,images/dpath_60-0015_image.png,dpath_60-0015_mask.png,dpath_60-0015_image.png,5413,52130,2785,5208,0.6602829958526469,0.509650692025233,0.5752696742653701,0.5752696742653701,53,12,91,0.8153846153846154,0.3680555555555556,0.507177033492823,0.7255381388889077,0.36797628096758,53,91,12
stardist,,data/conic_liz/masks/dpath_60-0016_mask.png,images/dpath_60-0016_image.png,images/dpath_60-0016_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0016_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0016_image.png,data/conic_liz/masks/dpath_60-0016_mask.png,images/dpath_60-0016_image.png,dpath_60-0016_mask.png,dpath_60-0016_image.png,3929,53843,2158,5606,0.6454739609002793,0.4120608285264814,0.5030085776469082,0.5030085776469082,25,13,87,0.6578947368421053,0.22321428571428573,0.3333333333333333,0.7526905457531866,0.25089684858439554,25,87,13
stardist,,data/conic_liz/masks/dpath_60-0017_mask.png,images/dpath_60-0017_image.png,images/dpath_60-0017_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0017_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0017_image.png,data/conic_liz/masks/dpath_60-0017_mask.png,images/dpath_60-0017_image.png,dpath_60-0017_mask.png,dpath_60-0017_image.png,2463,58897,1464,2712,0.627196333078686,0.47594202898550725,0.5411997363216875,0.5411997363216875,24,7,44,0.7741935483870968,0.35294117647058826,0.48484848484848486,0.7109937600439614,0.34472424729404194,24,44,7
stardist,,data/conic_liz/masks/dpath_60-0018_mask.png,images/dpath_60-0018_image.png,images/dpath_60-0018_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0018_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0018_image.png,data/conic_liz/masks/dpath_60-0018_mask.png,images/dpath_60-0018_image.png,dpath_60-0018_mask.png,dpath_60-0018_image.png,826,62228,634,1848,0.5657534246575342,0.3089005235602094,0.3996129656507015,0.3996129656507015,9,3,30,0.75,0.23076923076923078,0.35294117647058826,0.6910731743313571,0.24390817917577307,9,30,3
stardist,,data/conic_liz/masks/dpath_60-0019_mask.png,images/dpath_60-0019_image.png,images/dpath_60-0019_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0019_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0019_image.png,data/conic_liz/masks/dpath_60-0019_mask.png,images/dpath_60-0019_image.png,dpath_60-0019_mask.png,dpath_60-0019_image.png,1661,60346,526,3003,0.7594878829446731,0.3561320754716981,0.4848927163917676,0.4848927163917676,15,3,53,0.8333333333333334,0.22058823529411764,0.3488372093023256,0.7827461670404876,0.27305098850249565,15,53,3
stardist,,data/conic_liz/masks/dpath_60-0020_mask.png,images/dpath_60-0020_image.png,images/dpath_60-0020_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0020_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0020_image.png,data/conic_liz/masks/dpath_60-0020_mask.png,images/dpath_60-0020_image.png,dpath_60-0020_mask.png,dpath_60-0020_image.png,4214,52560,2307,6455,0.6462199049225579,0.3949760989783485,0.4902850494473531,0.4902850494473531,40,12,119,0.7692307692307693,0.25157232704402516,0.3791469194312796,0.7421931940672162,0.28140026315344685,40,119,12
stardist,,data/conic_liz/masks/dpath_60-0021_mask.png,images/dpath_60-0021_image.png,images/dpath_60-0021_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0021_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0021_image.png,data/conic_liz/masks/dpath_60-0021_mask.png,images/dpath_60-0021_image.png,dpath_60-0021_mask.png,dpath_60-0021_image.png,2327,54704,1164,7341,0.6665711830421083,0.24069093918080264,0.3536742913595258,0.3536742913595258,20,6,82,0.7692307692307693,0.19607843137254902,0.3125,0.7288073118943093,0.22775228496697164,20,82,6
stardist,,data/conic_liz/masks/dpath_60-0022_mask.png,images/dpath_60-0022_image.png,images/dpath_60-0022_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0022_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0022_image.png,data/conic_liz/masks/dpath_60-0022_mask.png,images/dpath_60-0022_image.png,dpath_60-0022_mask.png,dpath_60-0022_image.png,1812,59190,1310,3224,0.5803971812940423,0.3598093725178713,0.44422652610934055,0.44422652610934055,18,5,48,0.782608695652174,0.2727272727272727,0.4044943820224719,0.681439851638619,0.27563859167404814,18,48,5
stardist,,data/conic_liz/masks/dpath_60-0023_mask.png,images/dpath_60-0023_image.png,images/dpath_60-0023_image.png,ok,,/share/lab_teng/trainee/tusharsingh/cell-seg/data/conic_liz/masks/dpath_60-0023_mask.png,/share/lab_teng/trainee/tusharsingh/cell-seg/inference/benchmarking/conic_liz/stardist/images/dpath_60-0023_image.png,data/conic_liz/masks/dpath_60-0023_mask.png,images/dpath_60-0023_image.png,dpath_60-0023_mask.png,dpath_60-0023_image.png,1236,61627,796,1877,0.6082677165354331,0.3970446514616126,0.480466472303207,0.480466472303207,13,3,31,0.8125,0.29545454545454547,0.43333333333333335,0.7070646032565165,0.3063946614111572,13,31,3
